doi,dataCiteClientId,dataCiteClientName,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.17632/j5zdrhr9bf,bl.mendeley,Mendeley Data,2024,Dataset,wPCC manoeuvring model tests,Mendeley Data,2022-08-30T18:26:03Z,2025-06-01T04:21:54Z,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,4,,repository
10.5281/zenodo.5778999,cern.zenodo,Zenodo,2022,JournalArticle,Inverse design of anisotropic spinodoid materials with prescribed diffusivities,Zenodo,2022-09-26T08:26:05Z,2022-09-26T08:26:05Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,9,,repository
10.5281/zenodo.5778998,cern.zenodo,Zenodo,2022,JournalArticle,Inverse design of anisotropic spinodoid materials with prescribed diffusivities,Zenodo,2022-09-26T08:26:06Z,2022-09-26T08:26:07Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,9,,repository
10.5878/rfs7-sh65,snd.snd,Swedish National Data Service,2022,Dataset,"Dataset: Mechanical, thermal, and structural investigations of chemically strengthened Na2O–CaO–Al2O3–SiO2 glasses",RISE Research Institutes of Sweden,2022-10-06T07:17:06Z,2025-09-22T10:10:59Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,11,10.3389/fmats.2022.953759,repository
10.5878/kp36-vd61,snd.snd,Swedish National Data Service,2022,Dataset,"Dataset: Mechanical, thermal, and structural investigations of chemically strengthened Na2O–CaO–Al2O3–SiO2 glasses",RISE Research Institutes of Sweden,2022-10-06T07:17:07Z,2025-09-22T09:22:09Z,1,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,11,10.3389/fmats.2022.953759,repository
10.5281/zenodo.7225609,cern.zenodo,Zenodo,2021,Text,LASH FIRE - Deliverable D02.1 Quality Assurance Procedure,Zenodo,2022-10-19T15:21:24Z,2022-10-19T15:21:25Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,8,,repository
10.5281/zenodo.7225608,cern.zenodo,Zenodo,2021,Text,LASH FIRE - Deliverable D02.1 Quality Assurance Procedure,Zenodo,2022-10-19T15:21:26Z,2022-10-19T15:21:26Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,8,,repository
10.13140/rg.2.2.30927.56482,rg.rg,ResearchGate,2022,Text,Influence of different pressing parameters on urea-formaldehyde adhesive-bond strength in laminated veneer products,RISE Research Institutes of Sweden,2022-11-01T09:24:53Z,2025-10-20T16:08:37Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,13,,repository
10.5281/zenodo.7347716,cern.zenodo,Zenodo,2022,Other,"Requirement or not, that is the question: A case from the railway industry (Additional material 2/2)",Zenodo,2022-11-22T15:14:08Z,2022-11-22T15:14:08Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,16,,repository
10.5281/zenodo.7347715,cern.zenodo,Zenodo,2022,Other,"Requirement or not, that is the question: A case from the railway industry (Additional material 2/2)",Zenodo,2022-11-22T15:14:19Z,2022-11-22T15:14:19Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,16,,repository
10.5281/zenodo.7347259,cern.zenodo,Zenodo,2022,Other,"Requirement or not, that is the question: A case from the railway industry (Additional material 1/2)",Zenodo,2022-11-22T16:54:48Z,2022-11-22T16:54:48Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,16,,repository
10.5281/zenodo.7347258,cern.zenodo,Zenodo,2022,Other,"Requirement or not, that is the question: A case from the railway industry (Additional material 1/2)",Zenodo,2022-11-22T16:54:49Z,2022-11-22T16:54:49Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,16,,repository
10.13140/rg.2.2.11030.01604,rg.rg,ResearchGate,2022,Text,D8.5 FINAL RESULTS OF THE ANM4L PROJECT VERSION 0.1,RISE Research Institutes of Sweden,2022-11-29T22:31:48Z,2025-10-20T20:18:21Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,9,,repository
10.13140/rg.2.2.24451.78889,rg.rg,ResearchGate,2022,Text,Key Messages Active Network Management for All,RISE Research Institutes of Sweden,2022-11-29T22:34:46Z,2025-10-20T19:47:32Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,7,,repository
10.13140/rg.2.2.21805.77286,rg.rg,ResearchGate,2022,Text,"Prestudy H2ESIN: Hydrogen, energy system and infrastructure in Northern Scandinavia and Finland",RISE Research Institutes of Sweden,2022-12-21T14:28:37Z,2025-10-20T20:19:52Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,12,,repository
10.5281/zenodo.7540252,cern.zenodo,Zenodo,2018,Dataset,"Dataset related to the publication ""Gas modulation refractometry for high-precision assessment of pressure under non-temperature-stabilized conditions""",Zenodo,2023-01-19T12:09:12Z,2023-01-19T12:09:12Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,7,0,,https://openalex.org/W4393679192,0,0,16,,repository
10.5281/zenodo.7540251,cern.zenodo,Zenodo,2018,Dataset,"Dataset related to the publication ""Gas modulation refractometry for high-precision assessment of pressure under non-temperature-stabilized conditions""",Zenodo,2023-01-19T12:09:13Z,2023-01-19T12:09:14Z,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,7,0,,https://openalex.org/W4393671954,0,0,16,,repository
10.5281/zenodo.7540725,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""Invar-based refractometer for pressure assessments""",Zenodo,2023-01-19T12:34:53Z,2023-01-19T13:43:02Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,6,0,,https://openalex.org/W4393459844,0,0,10,,repository
10.5281/zenodo.7540724,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""Invar-based refractometer for pressure assessments""",Zenodo,2023-01-19T12:34:54Z,2023-01-19T13:43:02Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,6,0,,https://openalex.org/W4393889998,0,0,10,,repository
10.5281/zenodo.7541100,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""Procedure for robust assessment of cavity deformation in Fabry–Pérot based refractometers""",Zenodo,2023-01-19T12:49:28Z,2023-01-19T13:43:02Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,5,1,,https://openalex.org/W4393746420,0,0,16,,repository
10.5281/zenodo.7541099,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""Procedure for robust assessment of cavity deformation in Fabry–Pérot based refractometers""",Zenodo,2023-01-19T12:49:29Z,2023-01-19T13:43:02Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,5,1,,https://openalex.org/W4393456564,0,0,16,,repository
10.5281/zenodo.7541462,cern.zenodo,Zenodo,2022,Dataset,"Dataset related to the publication ""Thermodynamic effects in a gas modulatedInvar-based dual Fabry–Pérot cavityrefractometer""",Zenodo,2023-01-19T13:05:06Z,2023-01-19T13:43:05Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,7,0,,https://openalex.org/W4393498791,0,0,14,,repository
10.5281/zenodo.7541461,cern.zenodo,Zenodo,2022,Dataset,"Dataset related to the publication ""Thermodynamic effects in a gas modulatedInvar-based dual Fabry–Pérot cavityrefractometer""",Zenodo,2023-01-19T13:05:07Z,2023-01-19T13:43:05Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,7,0,,https://openalex.org/W4393788710,0,0,14,,repository
10.5281/zenodo.7543178,cern.zenodo,Zenodo,2022,Dataset,"Dataset related to the publication ""In situ determination of the penetration depth of mirrors in Fabry-Perot refractometers and its influence on assessment of refractivity and pressure""",Zenodo,2023-01-19T13:13:34Z,2023-01-19T13:42:59Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,4,2,,https://openalex.org/W4393735850,0,0,26,,repository
10.5281/zenodo.7543177,cern.zenodo,Zenodo,2022,Dataset,"Dataset related to the publication ""In situ determination of the penetration depth of mirrors in Fabry-Perot refractometers and its influence on assessment of refractivity and pressure""",Zenodo,2023-01-19T13:13:35Z,2023-01-19T13:42:59Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,4,2,,https://openalex.org/W4393821101,0,0,26,,repository
10.5281/zenodo.7541434,cern.zenodo,Zenodo,2022,Dataset,"Dataset related to the publication ""An optical pascal in Sweden""",Zenodo,2023-01-19T13:17:56Z,2023-01-19T13:42:58Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,15,0,,https://openalex.org/W4393473233,0,0,10,,repository
10.5281/zenodo.7541433,cern.zenodo,Zenodo,2022,Dataset,"Dataset related to the publication ""An optical pascal in Sweden""",Zenodo,2023-01-19T13:17:57Z,2023-01-19T13:42:59Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,15,0,,https://openalex.org/W4393557167,0,0,10,,repository
10.5281/zenodo.7541421,cern.zenodo,Zenodo,2021,Dataset,"Dataset related to the publication ""The Short-Term Performances of Two Independent Gas Modulated Refractometers for Pressure Assessments""",Zenodo,2023-01-19T13:23:21Z,2023-01-19T13:42:57Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,12,0,,https://openalex.org/W4393510334,0,0,17,,repository
10.5281/zenodo.7541420,cern.zenodo,Zenodo,2021,Dataset,"Dataset related to the publication ""The Short-Term Performances of Two Independent Gas Modulated Refractometers for Pressure Assessments""",Zenodo,2023-01-19T13:23:22Z,2023-01-19T13:42:57Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,12,0,,https://openalex.org/W4393656123,0,0,17,,repository
10.5281/zenodo.7541351,cern.zenodo,Zenodo,2021,Dataset,"Dataset related to the publication ""Assessment of gas molar density by gas modulation refractometry: A review of its basic operating principles and extraordinary performance""",Zenodo,2023-01-19T13:31:48Z,2023-01-19T13:42:53Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,4,0,,,,,24,,repository
10.5281/zenodo.7541350,cern.zenodo,Zenodo,2021,Dataset,"Dataset related to the publication ""Assessment of gas molar density by gas modulation refractometry: A review of its basic operating principles and extraordinary performance""",Zenodo,2023-01-19T13:31:49Z,2023-01-19T13:42:53Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,OPEN,4,0,,,,,24,,repository
10.5281/zenodo.7541272,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""Recent advances in Fabry-Perot-based refractometry utilizing gas modulation for assessment of pressureDataset related to the publication""",Zenodo,2023-01-19T13:49:11Z,2023-01-20T07:34:19Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,3,1,,https://openalex.org/W4393761144,0,0,21,,repository
10.5281/zenodo.7541271,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""Recent advances in Fabry-Perot-based refractometry utilizing gas modulation for assessment of pressureDataset related to the publication""",Zenodo,2023-01-19T13:49:12Z,2023-01-20T07:34:19Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,3,1,,https://openalex.org/W4393828664,0,0,21,,repository
10.5281/zenodo.7541215,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""An invar-based fabry-perot cavity refractometer with a gallium fixed-point cell for assessment of pressure""",Zenodo,2023-01-19T13:51:45Z,2023-01-20T07:34:15Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,7,0,,https://openalex.org/W4393675202,0,0,19,,repository
10.5281/zenodo.7541214,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""An invar-based fabry-perot cavity refractometer with a gallium fixed-point cell for assessment of pressure""",Zenodo,2023-01-19T13:51:46Z,2023-01-20T07:34:15Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,7,0,,https://openalex.org/W4393515058,0,0,19,,repository
10.5281/zenodo.7541201,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""A transportable refractometer for assessment of pressure in the kPa range with ppm level precision""",Zenodo,2023-01-19T13:54:43Z,2023-01-20T07:34:11Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,4,1,,https://openalex.org/W4393648462,0,0,20,,repository
10.5281/zenodo.7541200,cern.zenodo,Zenodo,2020,Dataset,"Dataset related to the publication ""A transportable refractometer for assessment of pressure in the kPa range with ppm level precision""",Zenodo,2023-01-19T13:54:44Z,2023-01-20T07:34:11Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,4,1,,https://openalex.org/W4393656255,0,0,20,,repository
10.5281/zenodo.7551353,cern.zenodo,Zenodo,2021,Dataset,"Dataset related to the publication ""Ability of gas modulation to reduce the pickup of drifts in refractometry""",Zenodo,2023-01-19T14:04:45Z,2023-01-20T07:34:09Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,5,0,,https://openalex.org/W4393847116,0,0,17,,repository
10.5281/zenodo.7551352,cern.zenodo,Zenodo,2021,Dataset,"Dataset related to the publication ""Ability of gas modulation to reduce the pickup of drifts in refractometry""",Zenodo,2023-01-19T14:04:46Z,2023-01-20T07:34:09Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,5,0,,https://openalex.org/W4393483663,0,0,17,,repository
10.5061/dryad.gtht76hrd,dryad.dryad,DRYAD,2023,Dataset,"Tree growth, wood properties and saccharification traits in SwAsp Populus tremula trees grown in Ekebo Sweden",Dryad,2023-03-28T04:04:12Z,2025-07-23T08:08:56Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,1,2,,,,,16,,repository
10.5281/zenodo.7840142,cern.zenodo,Zenodo,2023,JournalArticle,"Supplementary material to the study: ""Understanding the interactions between biowaste valorization and selected Sustainable Development Goals: insights from a national context at an early transition stage""",Zenodo,2023-04-18T09:29:28Z,2024-02-01T17:26:09Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,26,,repository
10.5281/zenodo.7840141,cern.zenodo,Zenodo,2024,Dataset,"Supplementary material to the study: ""Understanding the interactions between biowaste valorization and selected Sustainable Development Goals: insights from an early transition stage""",Zenodo,2023-04-18T09:29:29Z,2024-02-01T17:26:09Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,22,,repository
10.5281/zenodo.7969717,cern.zenodo,Zenodo,2023,Dataset,FABLE Scenathon database 2020,Zenodo,2023-05-25T09:10:03Z,2025-01-15T09:39:24Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,5,10,,,,,4,,repository
10.5281/zenodo.7969716,cern.zenodo,Zenodo,2023,Dataset,FABLE Scenathon database 2020,Zenodo,2023-05-25T09:10:05Z,2025-01-15T09:39:24Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,5,10,,,,,4,,repository
10.5281/zenodo.8060270,cern.zenodo,Zenodo,2023,Dataset,High Performance Organic Electrochemical Transistors and Logic Circuits Manufactured via a Combination of Screen and Aerosol Jet Printing Techniques,Zenodo,2023-06-20T13:56:45Z,2023-06-20T13:56:45Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,3,18,,https://openalex.org/W4393696873,0,0,19,,repository
10.5281/zenodo.8060269,cern.zenodo,Zenodo,2023,Dataset,High Performance Organic Electrochemical Transistors and Logic Circuits Manufactured via a Combination of Screen and Aerosol Jet Printing Techniques,Zenodo,2023-06-20T13:56:46Z,2023-06-20T13:56:46Z,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,3,18,,https://openalex.org/W4393710193,0,0,19,,repository
10.5281/zenodo.8084927,cern.zenodo,Zenodo,2023,Dataset,On-Demand Inkjet Printed Hydrophilic Coatings for Flow Control in 3D-Printed Microfluidic Devices Embedded with Organic Electrochemical Transistors,Zenodo,2023-06-27T08:08:02Z,2023-06-27T08:13:44Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,7,28,,https://openalex.org/W4393763885,0,0,17,,repository
10.5281/zenodo.8084926,cern.zenodo,Zenodo,2023,Dataset,On-Demand Inkjet Printed Hydrophilic Coatings for Flow Control in 3D-Printed Microfluidic Devices Embedded with Organic Electrochemical Transistors,Zenodo,2023-06-27T08:08:03Z,2023-06-27T08:13:44Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,7,28,,https://openalex.org/W4393479902,0,0,17,,repository
10.5281/zenodo.7057458,cern.zenodo,Zenodo,2023,Dataset,"Experimental data: Single- and double-wythe brick masonry walls subjected to four-point bending tests under different support conditions: Simply supported, rigid, non-rigid",Zenodo,2023-07-19T14:08:44Z,2023-09-07T12:23:19Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,53,55,,https://openalex.org/W4393685058,0,0,21,10.1016/j.conbuildmat.2023.132544,repository
10.5281/zenodo.7057457,cern.zenodo,Zenodo,2023,Dataset,"Experimental data: Single- and double-wythe brick masonry walls subjected to four-point bending tests under different support conditions: Simply supported, rigid, non-rigid",Zenodo,2023-07-19T14:08:46Z,2023-09-07T12:23:20Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,OPEN,53,55,,https://openalex.org/W4393689131,0,0,21,10.1016/j.conbuildmat.2023.132544,repository
10.5061/dryad.msbcc2g30,dryad.dryad,DRYAD,2023,Dataset,"Preservational modes of some ichthyosaur soft tissues (Reptilia, Ichthyopterygia) from the Jurassic Posidonia Shale of Germany",Dryad,2023-07-26T19:59:55Z,2025-07-23T07:16:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,1,3,,,,,16,10.5281/zenodo.7553882,repository
10.5281/zenodo.7553882,cern.zenodo,Zenodo,2023,Other,"Preservational modes of some ichthyosaur soft tissues (Reptilia, Ichthyopterygia) from the Jurassic Posidonia Shale of Germany",Zenodo,2023-07-26T20:00:37Z,2023-07-26T20:00:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,16,,repository
10.5281/zenodo.7553881,cern.zenodo,Zenodo,2023,Other,"Preservational modes of some ichthyosaur soft tissues (Reptilia, Ichthyopterygia) from the Jurassic Posidonia Shale of Germany",Zenodo,2023-07-26T20:00:38Z,2023-07-26T20:00:40Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,16,,repository
10.5281/zenodo.8220620,cern.zenodo,Zenodo,2023,Software,pgmj/PreventOSA: Release 1.0.0,Zenodo,2023-08-07T11:01:00Z,2023-08-07T11:01:01Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,3,,repository
10.5281/zenodo.8220619,cern.zenodo,Zenodo,2023,Software,pgmj/PreventOSA: Release 1.0.0,Zenodo,2023-08-07T11:01:02Z,2023-08-07T11:01:02Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,3,,repository
10.13140/rg.2.2.10180.81287,rg.rg,ResearchGate,2020,Text,Constructivate arbetspaket 3 - Återvinning av rivningsavfall som ballast i betong,RISE Research Institutes of Sweden,2023-08-25T11:48:24Z,2025-10-21T11:03:47Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,11,,repository
10.13140/rg.2.2.26958.02888,rg.rg,ResearchGate,2021,Text,Rivningsobjekt - från kostnad till resurs: Omvärldsanalys,RISE Research Institutes of Sweden,2023-08-25T11:58:13Z,2025-10-21T07:55:48Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,7,,repository
10.13140/rg.2.2.20247.14240,rg.rg,ResearchGate,2021,Text,Rivningsobjekt - från kostnad till resurs: Pilotstudie återbrukspotential för tunga stomdelar i två rivningsobjekt,RISE Research Institutes of Sweden,2023-08-25T12:01:46Z,2025-10-21T08:33:22Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,14,,repository
10.5281/zenodo.8283371,cern.zenodo,Zenodo,2023,JournalArticle,"Supplementary material to the study: ""Understanding the interactions between biowaste valorization and selected Sustainable Development Goals: insights from a national context at an early transition stage""",Zenodo,2023-08-25T13:38:52Z,2024-02-01T17:26:09Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,26,,repository
10.6084/m9.figshare.24186196,figshare.ars,figshare Academic Research System,2023,Text,Additional file 1 of A psychometric evaluation of the Swedish translation of the Perceived Stress Scale: a Rasch analysis,figshare,2023-09-23T03:19:02Z,2024-08-16T08:56:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.24186196.v1,figshare.ars,figshare Academic Research System,2023,Text,Additional file 1 of A psychometric evaluation of the Swedish translation of the Perceived Stress Scale: a Rasch analysis,figshare,2023-09-23T03:19:02Z,2024-08-16T08:56:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.24186199,figshare.ars,figshare Academic Research System,2023,Text,Additional file 2 of A psychometric evaluation of the Swedish translation of the Perceived Stress Scale: a Rasch analysis,figshare,2023-09-23T03:19:05Z,2024-08-16T08:56:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.24186199.v1,figshare.ars,figshare Academic Research System,2023,Text,Additional file 2 of A psychometric evaluation of the Swedish translation of the Perceived Stress Scale: a Rasch analysis,figshare,2023-09-23T03:19:05Z,2024-08-16T08:56:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.24186202,figshare.ars,figshare Academic Research System,2023,Text,Additional file 3 of A psychometric evaluation of the Swedish translation of the Perceived Stress Scale: a Rasch analysis,figshare,2023-09-23T03:19:07Z,2024-08-16T08:56:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.24186202.v1,figshare.ars,figshare Academic Research System,2023,Text,Additional file 3 of A psychometric evaluation of the Swedish translation of the Perceived Stress Scale: a Rasch analysis,figshare,2023-09-23T03:19:07Z,2024-08-16T08:56:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.c.6849079,figshare.ars,figshare Academic Research System,2023,Collection,A psychometric evaluation of the Swedish translation of the Perceived Stress Scale: a Rasch analysis,figshare,2023-09-23T03:19:08Z,2024-08-16T08:56:55Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,15,,repository
10.6084/m9.figshare.c.6849079.v1,figshare.ars,figshare Academic Research System,2023,Collection,A psychometric evaluation of the Swedish translation of the Perceived Stress Scale: a Rasch analysis,figshare,2023-09-23T03:19:08Z,2024-08-16T08:56:55Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,15,,repository
10.5281/zenodo.8378553,cern.zenodo,Zenodo,2023,Dataset,Free Open Source Communities Sustainability: Does It Make a Difference in Software Quality?,Zenodo,2023-09-26T06:19:29Z,2023-12-13T07:06:41Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,,3,10,,https://openalex.org/W4393427239,0,0,13,,repository
10.5281/zenodo.8382568,cern.zenodo,Zenodo,2023,Other,Requirements Similarity and Retrieval (Additional Material),Zenodo,2023-09-27T08:58:51Z,2024-07-16T09:19:27Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,6,,repository
10.5281/zenodo.8382567,cern.zenodo,Zenodo,2024,Other,Requirements Similarity and Retrieval (Additional Material),Zenodo,2023-09-27T08:58:52Z,2024-07-16T09:19:28Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,6,,repository
10.5281/zenodo.8383359,cern.zenodo,Zenodo,2023,Dataset,Package for An Observational Study of ChatGPT Usage in Software Engineering Practice,Zenodo,2023-09-27T12:56:52Z,2024-08-11T08:55:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,0,13,,,,,12,,repository
10.5281/zenodo.8383358,cern.zenodo,Zenodo,2023,Dataset,Package for An Observational Study of ChatGPT Usage in Software Engineering Practice,Zenodo,2023-09-27T12:56:53Z,2024-05-11T08:37:45Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,0,13,,,,,12,,repository
10.5281/zenodo.8383454,cern.zenodo,Zenodo,2023,Dataset,Free Open Source Communities Sustainability: Does It Make a Difference in Software Quality?,Zenodo,2023-09-27T14:02:40Z,2023-12-13T07:06:41Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,,3,10,,https://openalex.org/W4393872800,0,0,13,,repository
10.23697/mcae-3605,snd.hpc,Technology Collaboration Programme on Heat Pumping Technologies,2023,Text,Digitalization and IoT for Heat Pumps Task 2: Interfaces and platforms Task Report,Heat Pump Centre,2023-10-04T10:53:53Z,2024-01-31T16:44:01Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,13,,repository
10.6084/m9.figshare.24432021,figshare.ars,figshare Academic Research System,2023,Text,Additional file 1 of An experimental study on lung deposition of inhaled 2 μm particles in relation to lung characteristics and deposition models,figshare,2023-10-25T03:40:08Z,2023-11-21T08:09:59Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,23,,repository
10.6084/m9.figshare.24432021.v1,figshare.ars,figshare Academic Research System,2023,Text,Additional file 1 of An experimental study on lung deposition of inhaled 2 μm particles in relation to lung characteristics and deposition models,figshare,2023-10-25T03:40:08Z,2023-11-21T08:09:52Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,23,,repository
10.6084/m9.figshare.c.6896283,figshare.ars,figshare Academic Research System,2023,Collection,An experimental study on lung deposition of inhaled 2 μm particles in relation to lung characteristics and deposition models,figshare,2023-10-25T03:40:08Z,2023-11-21T05:51:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,19,,repository
10.6084/m9.figshare.c.6896283.v1,figshare.ars,figshare Academic Research System,2023,Collection,An experimental study on lung deposition of inhaled 2 μm particles in relation to lung characteristics and deposition models,figshare,2023-10-25T03:40:08Z,2023-11-21T05:51:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,19,,repository
10.6084/m9.figshare.24454950,figshare.ars,figshare Academic Research System,2023,Text,Additional file 1 of Exploratory mixed methods analysis of self-authored content from participants in a digital alcohol intervention trial,figshare,2023-10-29T04:41:01Z,2023-10-29T04:41:02Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
